date,year,month,day,adj_close
2007-12-04,2007,12,04,23.788588
2007-12-05,2007,12,05,24.541366
2007-12-06,2007,12,06,25.130094
2007-12-07,2007,12,07,25.705593
2007-12-10,2007,12,10,25.693686
2007-12-11,2007,12,11,24.943554
2007-12-12,2007,12,12,25.250486
2007-12-13,2007,12,13,25.378815
2007-12-14,2007,12,14,25.188306
2007-12-17,2007,12,17,24.395838
2007-12-18,2007,12,18,24.207973
2007-12-19,2007,12,19,24.226496
2007-12-20,2007,12,20,24.767596
2007-12-21,2007,12,21,25.653997
2007-12-24,2007,12,24,26.300935
2007-12-26,2007,12,26,26.320781
2007-12-27,2007,12,27,26.270508
2007-12-28,2007,12,28,26.437202
2007-12-31,2007,12,31,26.20568
2008-01-02,2008,01,02,25.777034
2008-01-03,2008,01,03,25.788941
2008-01-04,2008,01,04,23.820339
2008-01-07,2008,01,07,23.501499
2008-01-08,2008,01,08,22.656112
2008-01-09,2008,01,09,23.734345
2008-01-10,2008,01,10,23.551774
2008-01-11,2008,01,11,22.846623
2008-01-14,2008,01,14,23.652321
2008-01-15,2008,01,15,22.363733
2008-01-16,2008,01,16,21.120127
2008-01-17,2008,01,17,21.2855
2008-01-18,2008,01,18,21.34768
2008-01-22,2008,01,22,20.590933
2008-01-23,2008,01,23,18.398749
2008-01-24,2008,01,24,17.939673
2008-01-25,2008,01,25,17.200124
2008-01-28,2008,01,28,17.200124
2008-01-29,2008,01,29,17.402542
2008-01-30,2008,01,30,17.487211
2008-01-31,2008,01,31,17.907921
2008-02-01,2008,02,01,17.694921
2008-02-04,2008,02,04,17.417093
2008-02-05,2008,02,05,17.11413
2008-02-06,2008,02,06,16.140414
2008-02-07,2008,02,07,16.039866
2008-02-08,2008,02,08,16.600812
2008-02-11,2008,02,11,17.126037
2008-02-12,2008,02,12,16.518787
2008-02-13,2008,02,13,17.119422
2008-02-14,2008,02,14,16.862762
2008-02-15,2008,02,15,16.488358
2008-02-19,2008,02,19,16.164228
2008-02-20,2008,02,20,16.381197
2008-02-21,2008,02,21,16.079557
2008-02-22,2008,02,22,15.804375
2008-02-25,2008,02,25,15.841419
2008-02-26,2008,02,26,15.763363
2008-02-27,2008,02,27,16.267419
2008-02-28,2008,02,28,17.186894
2008-02-29,2008,02,29,16.539955
2008-03-03,2008,03,03,16.104692
2008-03-04,2008,03,04,16.487035
2008-03-05,2008,03,05,16.469837
2008-03-06,2008,03,06,15.998854
2008-03-07,2008,03,07,16.173487
2008-03-10,2008,03,10,15.834804
2008-03-11,2008,03,11,16.848211
2008-03-12,2008,03,12,16.673576
2008-03-13,2008,03,13,16.926267
2008-03-14,2008,03,14,16.750309
2008-03-17,2008,03,17,16.766185
2008-03-18,2008,03,18,17.571882
2008-03-19,2008,03,19,17.155143
2008-03-20,2008,03,20,17.631418
2008-03-24,2008,03,24,18.459606
2008-03-25,2008,03,25,18.651438
2008-03-26,2008,03,26,19.191215
2008-03-27,2008,03,27,18.554861
2008-03-28,2008,03,28,18.920004
2008-03-31,2008,03,31,18.98483
2008-04-01,2008,04,01,19.782591
2008-04-02,2008,04,02,19.512701
2008-04-03,2008,04,03,20.057771
2008-04-04,2008,04,04,20.25225
2008-04-07,2008,04,07,20.624009
2008-04-08,2008,04,08,20.220498
2008-04-09,2008,04,09,20.03528
2008-04-10,2008,04,10,20.446728
2008-04-11,2008,04,11,19.466397
2008-04-14,2008,04,14,19.551068
2008-04-15,2008,04,15,19.630448
2008-04-16,2008,04,16,20.334276
2008-04-17,2008,04,17,20.43879
2008-04-18,2008,04,18,21.305346
2008-04-21,2008,04,21,22.247311
2008-04-22,2008,04,22,21.194214
2008-04-23,2008,04,23,21.550098
2008-04-24,2008,04,24,22.350503
2008-04-25,2008,04,25,22.455019
2008-04-28,2008,04,28,22.787089
2008-04-29,2008,04,29,23.158847
2008-04-30,2008,04,30,23.013319
2008-05-01,2008,05,01,23.813724
2008-05-02,2008,05,02,23.938085
2008-05-05,2008,05,05,24.439496
2008-05-06,2008,05,06,24.694832
2008-05-07,2008,05,07,24.156378
2008-05-08,2008,05,08,24.483155
2008-05-09,2008,05,09,24.270155
2008-05-12,2008,05,12,24.893279
2008-05-13,2008,05,13,25.131417
2008-05-14,2008,05,14,24.641913
2008-05-15,2008,05,15,25.100989
2008-05-16,2008,05,16,24.821838
2008-05-19,2008,05,19,24.289999
2008-05-20,2008,05,20,24.594285
2008-05-21,2008,05,21,23.574265
2008-05-22,2008,05,22,23.423443
2008-05-23,2008,05,23,23.968513
2008-05-27,2008,05,27,24.664403
2008-05-28,2008,05,28,24.741136
2008-05-29,2008,05,29,24.698801
2008-05-30,2008,05,30,24.971335
2008-06-02,2008,06,02,24.620745
2008-06-03,2008,06,03,24.524167
2008-06-04,2008,06,04,24.500354
2008-06-05,2008,06,05,25.061299
2008-06-06,2008,06,06,24.559888
2008-06-09,2008,06,09,24.026726
2008-06-10,2008,06,10,24.559888
2008-06-11,2008,06,11,23.920886
2008-06-12,2008,06,12,22.922033
2008-06-13,2008,06,13,22.804288
2008-06-16,2008,06,16,23.395662
2008-06-17,2008,06,17,24.002911
2008-06-18,2008,06,18,23.648352
2008-06-19,2008,06,19,23.932793
2008-06-20,2008,06,20,23.187954
2008-06-23,2008,06,23,22.908803
2008-06-24,2008,06,24,22.92071
2008-06-25,2008,06,25,23.468426
2008-06-26,2008,06,26,22.260541
2008-06-27,2008,06,27,22.502646
2008-06-30,2008,06,30,22.152056
2008-07-01,2008,07,01,23.109897
2008-07-02,2008,07,02,22.249957
2008-07-03,2008,07,03,22.506615
2008-07-07,2008,07,07,23.1734
2008-07-08,2008,07,08,23.75419
2008-07-09,2008,07,09,23.053008
2008-07-10,2008,07,10,23.367878
2008-07-11,2008,07,11,22.83207
2008-07-14,2008,07,14,23.004058
2008-07-15,2008,07,15,22.443112
2008-07-16,2008,07,16,22.862499
2008-07-17,2008,07,17,22.730199
2008-07-18,2008,07,18,21.849092
2008-07-21,2008,07,21,21.999913
2008-07-22,2008,07,22,21.434998
2008-07-23,2008,07,23,21.995944
2008-07-24,2008,07,24,21.039425
2008-07-25,2008,07,25,21.448228
2008-07-28,2008,07,28,20.426883
2008-07-29,2008,07,29,20.781444
2008-07-30,2008,07,30,21.151879
2008-07-31,2008,07,31,21.028843
2008-08-01,2008,08,01,20.725877
2008-08-04,2008,08,04,20.272094
2008-08-05,2008,08,05,21.252427
2008-08-06,2008,08,06,21.722087
2008-08-07,2008,08,07,21.640061
2008-08-08,2008,08,08,22.431205
2008-08-11,2008,08,11,22.961722
2008-08-12,2008,08,12,23.381108
2008-08-13,2008,08,13,23.721116
2008-08-14,2008,08,14,23.723762
2008-08-15,2008,08,15,23.250134
2008-08-18,2008,08,18,23.203828
2008-08-19,2008,08,19,22.957754
2008-08-20,2008,08,20,23.263364
2008-08-21,2008,08,21,23.0583
2008-08-22,2008,08,22,23.389047
2008-08-25,2008,08,25,22.828101
2008-08-26,2008,08,26,22.972306
2008-08-27,2008,08,27,23.108574
2008-08-28,2008,08,28,22.985536
2008-08-29,2008,08,29,22.428559
2008-09-02,2008,09,02,21.986682
2008-09-03,2008,09,03,22.088553
2008-09-04,2008,09,04,21.32916
2008-09-05,2008,09,05,21.191568
2008-09-08,2008,09,08,20.892574
2008-09-09,2008,09,09,20.067032
2008-09-10,2008,09,10,20.057771
2008-09-11,2008,09,11,20.195361
2008-09-12,2008,09,12,19.704535
2008-09-15,2008,09,15,18.569413
2008-09-16,2008,09,16,18.50591
2008-09-17,2008,09,17,16.911714
2008-09-18,2008,09,18,17.739902
2008-09-19,2008,09,19,18.642177
2008-09-22,2008,09,22,17.337714
2008-09-23,2008,09,23,16.780739
2008-09-24,2008,09,24,17.028135
2008-09-25,2008,09,25,17.454137
2008-09-26,2008,09,26,16.965955
2008-09-29,2008,09,29,13.925737
2008-09-30,2008,09,30,15.037044
2008-10-01,2008,10,01,14.436409
2008-10-02,2008,10,02,13.243077
2008-10-03,2008,10,03,12.842212
2008-10-06,2008,10,06,12.983772
2008-10-07,2008,10,07,11.795731
2008-10-08,2008,10,08,11.879079
2008-10-09,2008,10,09,11.740166
2008-10-10,2008,10,10,12.806492
2008-10-13,2008,10,13,14.587229
2008-10-14,2008,10,14,13.769625
2008-10-15,2008,10,15,12.958635
2008-10-16,2008,10,16,13.479891
2008-10-17,2008,10,17,12.885871
2008-10-20,2008,10,20,13.023461
2008-10-21,2008,10,21,12.103987
2008-10-22,2008,10,22,12.815753
2008-10-23,2008,10,23,12.995678
2008-10-24,2008,10,24,12.750927
2008-10-27,2008,10,27,12.183366
2008-10-28,2008,10,28,13.21794
2008-10-29,2008,10,29,13.831805
2008-10-30,2008,10,30,14.690422
2008-10-31,2008,10,31,14.233992
2008-11-03,2008,11,03,14.150644
2008-11-04,2008,11,04,14.683807
2008-11-05,2008,11,05,13.666432
2008-11-06,2008,11,06,13.110778
2008-11-07,2008,11,07,12.997001
2008-11-10,2008,11,10,12.684777
2008-11-11,2008,11,11,12.537926
2008-11-12,2008,11,12,11.922738
2008-11-13,2008,11,13,12.758864
2008-11-14,2008,11,14,11.938614
2008-11-17,2008,11,17,11.660787
2008-11-18,2008,11,18,11.894956
2008-11-19,2008,11,19,11.416035
2008-11-20,2008,11,20,10.648704
2008-11-21,2008,11,21,10.925208
2008-11-24,2008,11,24,12.297142
2008-11-25,2008,11,25,12.012701
2008-11-26,2008,11,26,12.568354
2008-11-28,2008,11,28,12.260099
2008-12-01,2008,12,01,11.765303
2008-12-02,2008,12,02,12.23364
2008-12-03,2008,12,03,12.687423
2008-12-04,2008,12,04,12.093403
2008-12-05,2008,12,05,12.436056
2008-12-08,2008,12,08,13.192803
2008-12-09,2008,12,09,13.237785
2008-12-10,2008,12,10,12.993032
2008-12-11,2008,12,11,12.568354
2008-12-12,2008,12,12,13.000971
2008-12-15,2008,12,15,12.53528
2008-12-16,2008,12,16,12.625243
2008-12-17,2008,12,17,11.795731
2008-12-18,2008,12,18,11.831452
2008-12-19,2008,12,19,11.906862
2008-12-22,2008,12,22,11.343271
2008-12-23,2008,12,23,11.427942
2008-12-24,2008,12,24,11.250661
2008-12-26,2008,12,26,11.352532
2008-12-29,2008,12,29,11.45837
2008-12-30,2008,12,30,11.416035
2008-12-31,2008,12,31,11.291674
2009-01-02,2009,01,02,12.006086
2009-01-05,2009,01,05,12.512789
2009-01-06,2009,01,06,12.306404
2009-01-07,2009,01,07,12.040484
2009-01-08,2009,01,08,12.264068
2009-01-09,2009,01,09,11.983595
2009-01-12,2009,01,12,11.729582
2009-01-13,2009,01,13,11.603899
2009-01-14,2009,01,14,11.289028
2009-01-15,2009,01,15,11.031046
2009-01-16,2009,01,16,10.892133
2009-01-20,2009,01,20,10.34574
2009-01-21,2009,01,21,10.958282
2009-01-22,2009,01,22,11.689893
2009-01-23,2009,01,23,11.689893
2009-01-26,2009,01,26,11.859235
2009-01-27,2009,01,27,12.00344
2009-01-28,2009,01,28,12.462516
2009-01-29,2009,01,29,12.303758
2009-01-30,2009,01,30,11.924061
2009-02-02,2009,02,02,12.106633
2009-02-03,2009,02,03,12.301112
2009-02-04,2009,02,04,12.376522
2009-02-05,2009,02,05,12.76151
2009-02-06,2009,02,06,13.192803
2009-02-09,2009,02,09,13.561917
2009-02-10,2009,02,10,12.94276
2009-02-11,2009,02,11,12.809138
2009-02-12,2009,02,12,13.133269
2009-02-13,2009,02,13,13.118716
2009-02-17,2009,02,17,12.506174
2009-02-18,2009,02,18,12.485006
2009-02-19,2009,02,19,11.991533
2009-02-20,2009,02,20,12.06562
2009-02-23,2009,02,23,11.503352
2009-02-24,2009,02,24,11.939937
2009-02-25,2009,02,25,12.060328
2009-02-26,2009,02,26,11.7997
2009-02-27,2009,02,27,11.815576
2009-03-02,2009,03,02,11.634327
2009-03-03,2009,03,03,11.691216
2009-03-04,2009,03,04,12.061651
2009-03-05,2009,03,05,11.753396
2009-03-06,2009,03,06,11.28506
2009-03-09,2009,03,09,10.995326
2009-03-10,2009,03,10,11.725613
2009-03-11,2009,03,11,12.261422
2009-03-12,2009,03,12,12.746958
2009-03-13,2009,03,13,12.691392
2009-03-16,2009,03,16,12.62392
2009-03-17,2009,03,17,13.184865
2009-03-18,2009,03,18,13.430941
2009-03-19,2009,03,19,13.444171
2009-03-20,2009,03,20,13.440202
2009-03-23,2009,03,23,14.243253
2009-03-24,2009,03,24,14.089787
2009-03-25,2009,03,25,14.088464
2009-03-26,2009,03,26,14.535633
2009-03-27,2009,03,27,14.136092
2009-03-30,2009,03,30,13.823867
2009-03-31,2009,03,31,13.907215
2009-04-01,2009,04,01,14.37952
2009-04-02,2009,04,02,14.911361
2009-04-03,2009,04,03,15.345299
2009-04-06,2009,04,06,15.670754
2009-04-07,2009,04,07,15.214324
2009-04-08,2009,04,08,15.388959
2009-04-09,2009,04,09,15.818928
2009-04-13,2009,04,13,15.904922
2009-04-14,2009,04,14,15.652232
2009-04-15,2009,04,15,15.563591
2009-04-16,2009,04,16,16.067649
2009-04-17,2009,04,17,16.328276
2009-04-20,2009,04,20,15.941965
2009-04-21,2009,04,21,16.108661
2009-04-22,2009,04,22,16.075588
2009-04-23,2009,04,23,16.590228
2009-04-24,2009,04,24,16.391781
2009-04-27,2009,04,27,16.501588
2009-04-28,2009,04,28,16.391781
2009-04-29,2009,04,29,16.55583
2009-04-30,2009,04,30,16.647116
2009-05-01,2009,05,01,16.833657
2009-05-04,2009,05,04,17.47266
2009-05-05,2009,05,05,17.557329
2009-05-06,2009,05,06,17.529547
2009-05-07,2009,05,07,17.074441
2009-05-08,2009,05,08,17.09164
2009-05-11,2009,05,11,17.141913
2009-05-12,2009,05,12,16.460576
2009-05-13,2009,05,13,15.808344
2009-05-14,2009,05,14,16.266096
2009-05-15,2009,05,15,16.195978
2009-05-18,2009,05,18,16.755601
2009-05-19,2009,05,19,16.861441
2009-05-20,2009,05,20,16.652408
2009-05-21,2009,05,21,16.428824
2009-05-22,2009,05,22,16.206563
2009-05-26,2009,05,26,17.301994
2009-05-27,2009,05,27,17.602312
2009-05-28,2009,05,28,17.869553
2009-05-29,2009,05,29,17.967455
2009-06-01,2009,06,01,18.435792
2009-06-02,2009,06,02,18.454314
2009-06-03,2009,06,03,18.647469
2009-06-04,2009,06,04,19.016583
2009-06-05,2009,06,05,19.13962
2009-06-08,2009,06,08,19.031134
2009-06-09,2009,06,09,18.881637
2009-06-10,2009,06,10,18.554861
2009-06-11,2009,06,11,18.515171
2009-06-12,2009,06,12,18.120921
2009-06-15,2009,06,15,18.004499
2009-06-16,2009,06,16,18.038896
2009-06-17,2009,06,17,17.937027
2009-06-18,2009,06,18,17.976716
2009-06-19,2009,06,19,18.452991
2009-06-22,2009,06,22,18.173842
2009-06-23,2009,06,23,17.729317
2009-06-24,2009,06,24,18.021697
2009-06-25,2009,06,25,18.503264
2009-06-26,2009,06,26,18.844594
2009-06-29,2009,06,29,18.782414
2009-06-30,2009,06,30,18.843271
2009-07-01,2009,07,01,18.89619
2009-07-02,2009,07,02,18.524432
2009-07-06,2009,07,06,18.33789
2009-07-07,2009,07,07,17.913213
2009-07-08,2009,07,08,18.153996
2009-07-09,2009,07,09,18.040219
2009-07-10,2009,07,10,18.325985
2009-07-13,2009,07,13,18.831364
2009-07-14,2009,07,14,18.822103
2009-07-15,2009,07,15,19.431999
2009-07-16,2009,07,16,19.51667
2009-07-17,2009,07,17,20.076293
2009-07-20,2009,07,20,20.229759
2009-07-21,2009,07,21,20.044541
2009-07-22,2009,07,22,20.736462
2009-07-23,2009,07,23,20.879344
2009-07-24,2009,07,24,21.166433
2009-07-27,2009,07,27,21.180986
2009-07-28,2009,07,28,21.167756
2009-07-29,2009,07,29,21.171725
2009-07-30,2009,07,30,21.536868
2009-07-31,2009,07,31,21.616247
2009-08-03,2009,08,03,22.018435
2009-08-04,2009,08,04,21.902011
2009-08-05,2009,08,05,21.8438
2009-08-06,2009,08,06,21.685042
2009-08-07,2009,08,07,21.896719
2009-08-10,2009,08,10,21.792205
2009-08-11,2009,08,11,21.54216
2009-08-12,2009,08,12,21.870261
2009-08-13,2009,08,13,22.281708
2009-08-14,2009,08,14,22.064739
2009-08-17,2009,08,17,21.113512
2009-08-18,2009,08,18,21.696949
2009-08-19,2009,08,19,21.776328
2009-08-20,2009,08,20,22.005205
2009-08-21,2009,08,21,22.387547
2009-08-24,2009,08,24,22.366379
2009-08-25,2009,08,25,22.411361
2009-08-26,2009,08,26,22.148087
2009-08-27,2009,08,27,22.417977
2009-08-28,2009,08,28,22.497354
2009-08-31,2009,08,31,22.253926
2009-09-01,2009,09,01,21.868938
2009-09-02,2009,09,02,21.853061
2009-09-03,2009,09,03,22.034309
2009-09-04,2009,09,04,22.531752
2009-09-08,2009,09,08,22.878375
2009-09-09,2009,09,09,22.641561
2009-09-10,2009,09,10,22.829424
2009-09-11,2009,09,11,22.776505
2009-09-14,2009,09,14,22.98289
2009-09-15,2009,09,15,23.1734
2009-09-16,2009,09,16,24.061122
2009-09-17,2009,09,17,24.415683
2009-09-18,2009,09,18,24.477863
2009-09-21,2009,09,21,24.345565
2009-09-22,2009,09,22,24.406422
2009-09-23,2009,09,23,24.541366
2009-09-24,2009,09,24,24.319105
2009-09-25,2009,09,25,24.127271
2009-09-28,2009,09,28,24.62736
2009-09-29,2009,09,29,24.52549
2009-09-30,2009,09,30,24.521521
2009-10-01,2009,10,01,23.927501
2009-10-02,2009,10,02,24.461987
2009-10-05,2009,10,05,24.610161
2009-10-06,2009,10,06,25.138032
2009-10-07,2009,10,07,25.169784
2009-10-08,2009,10,08,25.040132
2009-10-09,2009,10,09,25.198889
2009-10-12,2009,10,12,25.243871
2009-10-13,2009,10,13,25.139355
2009-10-14,2009,10,14,25.307374
2009-10-15,2009,10,15,25.210796
2009-10-16,2009,10,16,24.878728
2009-10-19,2009,10,19,25.118188
2009-10-20,2009,10,20,26.295643
2009-10-21,2009,10,21,27.110603
2009-10-22,2009,10,22,27.147646
2009-10-23,2009,10,23,26.980949
2009-10-26,2009,10,26,26.787794
2009-10-27,2009,10,27,26.11175
2009-10-28,2009,10,28,25.454225
2009-10-29,2009,10,29,25.976804
2009-10-30,2009,10,30,24.938262
2009-11-02,2009,11,02,25.045422
2009-11-03,2009,11,03,24.971335
2009-11-04,2009,11,04,25.243871
2009-11-05,2009,11,05,25.669871
2009-11-06,2009,11,06,25.710885
2009-11-09,2009,11,09,26.65285
2009-11-10,2009,11,10,26.853943
2009-11-11,2009,11,11,26.889665
2009-11-12,2009,11,12,26.722968
2009-11-13,2009,11,13,27.048423
2009-11-16,2009,11,16,27.336833
2009-11-17,2009,11,17,27.385783
2009-11-18,2009,11,18,27.248193
2009-11-19,2009,11,19,26.527166
2009-11-20,2009,11,20,26.44911
2009-11-23,2009,11,23,27.237609
2009-11-24,2009,11,24,27.0471
2009-11-25,2009,11,25,27.014025
2009-11-27,2009,11,27,26.53775
2009-11-30,2009,11,30,26.447787
2009-12-01,2009,12,01,26.058829
2009-12-02,2009,12,02,25.960929
2009-12-03,2009,12,03,25.994003
2009-12-04,2009,12,04,25.575941
2009-12-07,2009,12,07,24.997796
2009-12-08,2009,12,08,25.119511
2009-12-09,2009,12,09,26.168637
2009-12-10,2009,12,10,25.987388
2009-12-11,2009,12,11,25.754543
2009-12-14,2009,12,14,26.060152
2009-12-15,2009,12,15,25.688394
2009-12-16,2009,12,16,25.802171
2009-12-17,2009,12,17,25.382784
2009-12-18,2009,12,18,25.85509
2009-12-21,2009,12,21,26.225525
2009-12-22,2009,12,22,26.507322
2009-12-23,2009,12,23,26.737522
2009-12-24,2009,12,24,27.655673
2009-12-28,2009,12,28,27.995679
2009-12-29,2009,12,29,27.663611
2009-12-30,2009,12,30,27.999648
2009-12-31,2009,12,31,27.879257
2010-01-04,2010,01,04,28.313195
2010-01-05,2010,01,05,28.362145
2010-01-06,2010,01,06,27.911008
2010-01-07,2010,01,07,27.859412
2010-01-08,2010,01,08,28.04463
2010-01-11,2010,01,11,27.797232
2010-01-12,2010,01,12,27.481038
2010-01-13,2010,01,13,27.868673
2010-01-14,2010,01,14,27.707269
2010-01-15,2010,01,15,27.244224
2010-01-19,2010,01,19,28.449462
2010-01-20,2010,01,20,28.011555
2010-01-21,2010,01,21,27.527342
2010-01-22,2010,01,22,26.162022
2010-01-25,2010,01,25,26.86585
2010-01-26,2010,01,26,27.245547
2010-01-27,2010,01,27,27.502206
2010-01-28,2010,01,28,26.365761
2010-01-29,2010,01,29,25.409244
2010-02-01,2010,02,01,25.762481
2010-02-02,2010,02,02,25.911978
2010-02-03,2010,02,03,26.357823
2010-02-04,2010,02,04,25.407921
2010-02-05,2010,02,05,25.859059
2010-02-08,2010,02,08,25.681779
2010-02-09,2010,02,09,25.955637
2010-02-10,2010,02,10,25.814078
2010-02-11,2010,02,11,26.283736
2010-02-12,2010,02,12,26.509966
2010-02-16,2010,02,16,26.909508
2010-02-17,2010,02,17,26.797055
2010-02-18,2010,02,18,26.847328
2010-02-19,2010,02,19,26.680632
2010-02-22,2010,02,22,26.515259
2010-02-23,2010,02,23,26.070736
2010-02-24,2010,02,24,26.547011
2010-02-25,2010,02,25,26.724291
2010-02-26,2010,02,26,27.070912
2010-03-01,2010,03,01,27.649058
2010-03-02,2010,03,02,27.630535
2010-03-03,2010,03,03,27.694038
2010-03-04,2010,03,04,27.876611
2010-03-05,2010,03,05,28.966751
2010-03-08,2010,03,08,28.983948
2010-03-09,2010,03,09,29.505205
2010-03-10,2010,03,10,29.745987
2010-03-11,2010,03,11,29.833306
2010-03-12,2010,03,12,29.978834
2010-03-15,2010,03,15,29.613689
2010-03-16,2010,03,16,29.694391
2010-03-17,2010,03,17,29.650733
2010-03-18,2010,03,18,29.720851
2010-03-19,2010,03,19,29.403335
2010-03-22,2010,03,22,29.734082
2010-03-23,2010,03,23,30.211678
2010-03-24,2010,03,24,30.3453
2010-03-25,2010,03,25,29.985447
2010-03-26,2010,03,26,30.547716
2010-03-29,2010,03,29,30.74484
2010-03-30,2010,03,30,31.202593
2010-03-31,2010,03,31,31.090142
2010-04-01,2010,04,01,31.218469
2010-04-05,2010,04,05,31.551862
2010-04-06,2010,04,06,31.690777
2010-04-07,2010,04,07,31.831013
2010-04-08,2010,04,08,31.745018
2010-04-09,2010,04,09,31.988446
2010-04-12,2010,04,12,32.054597
2010-04-13,2010,04,13,32.073119
2010-04-14,2010,04,14,32.504411
2010-04-15,2010,04,15,32.931736
2010-04-16,2010,04,16,32.730642
2010-04-19,2010,04,19,32.686984
2010-04-20,2010,04,20,32.358883
2010-04-21,2010,04,21,34.29441
2010-04-22,2010,04,22,35.253573
2010-04-23,2010,04,23,35.830393
2010-04-26,2010,04,26,35.654438
2010-04-27,2010,04,27,34.66749
2010-04-28,2010,04,28,34.60928
2010-04-29,2010,04,29,35.540662
2010-04-30,2010,04,30,34.541808
2010-05-03,2010,05,03,35.237697
2010-05-04,2010,05,04,34.222967
2010-05-05,2010,05,05,33.867085
2010-05-06,2010,05,06,32.578497
2010-05-07,2010,05,07,31.203918
2010-05-10,2010,05,10,33.602489
2010-05-11,2010,05,11,33.937203
2010-05-12,2010,05,12,34.674106
2010-05-13,2010,05,13,34.180634
2010-05-14,2010,05,14,33.579996
2010-05-17,2010,05,17,33.632917
2010-05-18,2010,05,18,33.386843
2010-05-19,2010,05,19,32.855001
2010-05-20,2010,05,20,31.455283
2010-05-21,2010,05,21,32.058564
2010-05-24,2010,05,24,32.645969
2010-05-25,2010,05,25,32.442231
2010-05-26,2010,05,26,32.295378
2010-05-27,2010,05,27,33.517816
2010-05-28,2010,05,28,33.984832
2010-06-01,2010,06,01,34.50741
2010-06-02,2010,06,02,34.92018
2010-06-03,2010,06,03,34.810372
2010-06-04,2010,06,04,33.863118
2010-06-07,2010,06,07,33.198978
2010-06-08,2010,06,08,32.985978
2010-06-09,2010,06,09,32.174989
2010-06-10,2010,06,10,33.14209
2010-06-11,2010,06,11,33.538984
2010-06-14,2010,06,14,33.640855
2010-06-15,2010,06,15,34.35659
2010-06-16,2010,06,16,35.356764
2010-06-17,2010,06,17,35.967983
2010-06-18,2010,06,18,36.259043
2010-06-21,2010,06,21,35.743078
2010-06-22,2010,06,22,36.229937
2010-06-23,2010,06,23,35.848915
2010-06-24,2010,06,24,35.588287
2010-06-25,2010,06,25,35.284
2010-06-28,2010,06,28,35.495679
2010-06-29,2010,06,29,33.890899
2010-06-30,2010,06,30,33.277034
2010-07-01,2010,07,01,32.873524
2010-07-02,2010,07,02,32.669783
2010-07-06,2010,07,06,32.893367
2010-07-07,2010,07,07,34.221646
2010-07-08,2010,07,08,34.144911
2010-07-09,2010,07,09,34.347327
2010-07-12,2010,07,12,34.039073
2010-07-13,2010,07,13,33.312754
2010-07-14,2010,07,14,33.435793
2010-07-15,2010,07,15,33.26645
2010-07-16,2010,07,16,33.061388
2010-07-19,2010,07,19,32.48986
2010-07-20,2010,07,20,33.324663
2010-07-21,2010,07,21,33.635563
2010-07-22,2010,07,22,34.26795
2010-07-23,2010,07,23,34.389663
2010-07-26,2010,07,26,34.302348
2010-07-27,2010,07,27,34.937381
2010-07-28,2010,07,28,34.524607
2010-07-29,2010,07,29,34.147557
2010-07-30,2010,07,30,34.033781
2010-08-02,2010,08,02,34.642354
2010-08-03,2010,08,03,34.652938
2010-08-04,2010,08,04,34.791853
2010-08-05,2010,08,05,34.622511
2010-08-06,2010,08,06,34.40951
2010-08-09,2010,08,09,34.629124
2010-08-10,2010,08,10,34.319545
2010-08-11,2010,08,11,33.099754
2010-08-12,2010,08,12,33.311433
2010-08-13,2010,08,13,32.955547
2010-08-16,2010,08,16,32.762394
2010-08-17,2010,08,17,33.335247
2010-08-18,2010,08,18,33.480775
2010-08-19,2010,08,19,33.058742
2010-08-20,2010,08,20,33.02699
2010-08-23,2010,08,23,32.518963
2010-08-24,2010,08,24,31.742372
2010-08-25,2010,08,25,32.133974
2010-08-26,2010,08,26,31.788676
2010-08-27,2010,08,27,31.965957
2010-08-30,2010,08,30,32.082378
2010-08-31,2010,08,31,32.161759
2010-09-01,2010,09,01,33.118276
2010-09-02,2010,09,02,33.361704
2010-09-03,2010,09,03,34.234876
2010-09-07,2010,09,07,34.10787
2010-09-08,2010,09,08,34.783915
2010-09-09,2010,09,09,34.803758
2010-09-10,2010,09,10,34.848741
2010-09-13,2010,09,13,35.328983
2010-09-14,2010,09,14,35.463927
2010-09-15,2010,09,15,35.749691
2010-09-16,2010,09,16,36.589786
2010-09-17,2010,09,17,36.431028
2010-09-20,2010,09,20,37.470896
2010-09-21,2010,09,21,37.542336
2010-09-22,2010,09,22,38.068885
2010-09-23,2010,09,23,38.223673
2010-09-24,2010,09,24,38.673487
2010-09-27,2010,09,27,38.520021
2010-09-28,2010,09,28,37.951139
2010-09-29,2010,09,29,38.018611
2010-09-30,2010,09,30,37.53969
2010-10-01,2010,10,01,37.376964
2010-10-04,2010,10,04,36.863645
2010-10-05,2010,10,05,38.226319
2010-10-06,2010,10,06,38.259396
2010-10-07,2010,10,07,38.263363
2010-10-08,2010,10,08,38.905009
2010-10-11,2010,10,11,39.075677
2010-10-12,2010,10,12,39.496385
2010-10-13,2010,10,13,39.708064
2010-10-14,2010,10,14,39.995149
2010-10-15,2010,10,15,41.63962
2010-10-18,2010,10,18,42.070912
2010-10-19,2010,10,19,40.945053
2010-10-20,2010,10,20,41.082643
2010-10-21,2010,10,21,40.949023
2010-10-22,2010,10,22,40.677811
2010-10-25,2010,10,25,40.859058
2010-10-26,2010,10,26,40.754542
2010-10-27,2010,10,27,40.725439
2010-10-28,2010,10,28,40.382784
2010-10-29,2010,10,29,39.819193
2010-11-01,2010,11,01,40.242547
2010-11-02,2010,11,02,40.927855
2010-11-03,2010,11,03,41.382962
